# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   omim: https://omim.org/entry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/534ef529-f389-45e2-b48e-ac8fc9034628
subject_id	predicate_id	object_id	mapping_justification
MONDO:0007042	owl:equivalentClass	omim:101400	semapv:UnspecifiedMatching
MONDO:0007043	owl:equivalentClass	DOID:14705	semapv:UnspecifiedMatching
MONDO:0007043	owl:equivalentClass	omim:101600	semapv:UnspecifiedMatching
MONDO:0007044	owl:equivalentClass	omim:101800	semapv:UnspecifiedMatching
MONDO:0007045	owl:equivalentClass	DOID:0060384	semapv:UnspecifiedMatching
MONDO:0007045	owl:equivalentClass	omim:101805	semapv:UnspecifiedMatching
MONDO:0007046	owl:equivalentClass	DOID:0060360	semapv:UnspecifiedMatching
MONDO:0007046	owl:equivalentClass	omim:101840	semapv:UnspecifiedMatching
MONDO:0007047	owl:equivalentClass	DOID:0060362	semapv:UnspecifiedMatching
MONDO:0007047	owl:equivalentClass	omim:101850	semapv:UnspecifiedMatching
MONDO:0007048	owl:equivalentClass	DOID:0050606	semapv:UnspecifiedMatching
MONDO:0007048	owl:equivalentClass	omim:101900	semapv:UnspecifiedMatching
MONDO:0007049	owl:equivalentClass	omim:102000	semapv:UnspecifiedMatching
MONDO:0007050	owl:equivalentClass	omim:102100	semapv:UnspecifiedMatching
MONDO:0007051	owl:equivalentClass	omim:102150	semapv:UnspecifiedMatching
MONDO:0007052	owl:equivalentClass	omim:102200	semapv:UnspecifiedMatching
MONDO:0007053	owl:equivalentClass	omim:102300	semapv:UnspecifiedMatching
MONDO:0007054	owl:equivalentClass	omim:102350	semapv:UnspecifiedMatching
MONDO:0007055	owl:equivalentClass	DOID:0111243	semapv:UnspecifiedMatching
MONDO:0007055	owl:equivalentClass	omim:102370	semapv:UnspecifiedMatching
MONDO:0007056	owl:equivalentClass	omim:102400	semapv:UnspecifiedMatching
MONDO:0007057	owl:equivalentClass	DOID:2736	semapv:UnspecifiedMatching
MONDO:0007057	owl:equivalentClass	omim:102500	semapv:UnspecifiedMatching
MONDO:0007058	owl:equivalentClass	omim:102510	semapv:UnspecifiedMatching
MONDO:0007059	owl:equivalentClass	DOID:0060347	semapv:UnspecifiedMatching
MONDO:0007059	owl:equivalentClass	omim:102520	semapv:UnspecifiedMatching
MONDO:0007060	owl:equivalentClass	DOID:0070167	semapv:UnspecifiedMatching
MONDO:0007060	owl:equivalentClass	omim:102530	semapv:UnspecifiedMatching
MONDO:0007061	owl:equivalentClass	omim:102590	semapv:UnspecifiedMatching
MONDO:0007062	owl:equivalentClass	omim:102650	semapv:UnspecifiedMatching
MONDO:0007064	owl:equivalentClass	DOID:5810	semapv:UnspecifiedMatching
MONDO:0007064	owl:equivalentClass	omim:102700	semapv:UnspecifiedMatching
MONDO:0007066	owl:equivalentClass	omim:102800	semapv:UnspecifiedMatching
MONDO:0007067	owl:equivalentClass	omim:102900	semapv:UnspecifiedMatching
MONDO:0007068	owl:equivalentClass	DOID:0050762	semapv:UnspecifiedMatching
MONDO:0007068	owl:equivalentClass	omim:103050	semapv:UnspecifiedMatching
MONDO:0007070	owl:equivalentClass	DOID:3928	semapv:UnspecifiedMatching
MONDO:0007070	owl:equivalentClass	omim:103200	semapv:UnspecifiedMatching
MONDO:0007071	owl:equivalentClass	omim:103230	semapv:UnspecifiedMatching
MONDO:0007072	owl:equivalentClass	DOID:0050601	semapv:UnspecifiedMatching
MONDO:0007072	owl:equivalentClass	omim:103285	semapv:UnspecifiedMatching
MONDO:0007073	owl:equivalentClass	omim:103300	semapv:UnspecifiedMatching
MONDO:0007074	owl:equivalentClass	DOID:11329	semapv:UnspecifiedMatching
MONDO:0007074	owl:equivalentClass	omim:103400	semapv:UnspecifiedMatching
MONDO:0007075	owl:equivalentClass	omim:103420	semapv:UnspecifiedMatching
MONDO:0007077	owl:equivalentClass	DOID:0090002	semapv:UnspecifiedMatching
MONDO:0007077	owl:equivalentClass	omim:103500	semapv:UnspecifiedMatching
MONDO:0007078	owl:equivalentClass	DOID:0080053	semapv:UnspecifiedMatching
MONDO:0007078	owl:equivalentClass	omim:103580	semapv:UnspecifiedMatching
MONDO:0007079	owl:equivalentClass	DOID:0050741	semapv:UnspecifiedMatching
MONDO:0007079	owl:equivalentClass	omim:103780	semapv:UnspecifiedMatching
MONDO:0007080	owl:equivalentClass	DOID:14080	semapv:UnspecifiedMatching
MONDO:0007080	owl:equivalentClass	omim:103900	semapv:UnspecifiedMatching
MONDO:0007082	owl:equivalentClass	omim:104000	semapv:UnspecifiedMatching
MONDO:0007083	owl:equivalentClass	omim:104100	semapv:UnspecifiedMatching
MONDO:0007084	owl:equivalentClass	omim:104110	semapv:UnspecifiedMatching
MONDO:0007085	owl:equivalentClass	omim:104130	semapv:UnspecifiedMatching
MONDO:0007086	owl:equivalentClass	DOID:0110032	semapv:UnspecifiedMatching
MONDO:0007086	owl:equivalentClass	omim:104200	semapv:UnspecifiedMatching
MONDO:0007087	owl:equivalentClass	omim:104290	semapv:UnspecifiedMatching
MONDO:0007088	owl:equivalentClass	DOID:0080348	semapv:UnspecifiedMatching
MONDO:0007088	owl:equivalentClass	omim:104300	semapv:UnspecifiedMatching
MONDO:0007089	owl:equivalentClass	DOID:0110035	semapv:UnspecifiedMatching
MONDO:0007089	owl:equivalentClass	omim:104310	semapv:UnspecifiedMatching
MONDO:0007090	owl:equivalentClass	omim:104350	semapv:UnspecifiedMatching
MONDO:0007091	owl:equivalentClass	omim:104400	semapv:UnspecifiedMatching
MONDO:0007092	owl:equivalentClass	DOID:0110052	semapv:UnspecifiedMatching
MONDO:0007092	owl:equivalentClass	omim:104500	semapv:UnspecifiedMatching
MONDO:0007093	owl:equivalentClass	DOID:0110053	semapv:UnspecifiedMatching
MONDO:0007093	owl:equivalentClass	omim:104510	semapv:UnspecifiedMatching
MONDO:0007094	owl:equivalentClass	DOID:0110054	semapv:UnspecifiedMatching
MONDO:0007094	owl:equivalentClass	omim:104530	semapv:UnspecifiedMatching
MONDO:0007095	owl:equivalentClass	omim:104570	semapv:UnspecifiedMatching
MONDO:0007096	owl:equivalentClass	omim:104600	semapv:UnspecifiedMatching
MONDO:0007097	owl:equivalentClass	DOID:0050637	semapv:UnspecifiedMatching
MONDO:0007097	owl:equivalentClass	omim:105120	semapv:UnspecifiedMatching
MONDO:0007098	owl:equivalentClass	DOID:0070027	semapv:UnspecifiedMatching
MONDO:0007098	owl:equivalentClass	omim:105150	semapv:UnspecifiedMatching
MONDO:0007099	owl:equivalentClass	DOID:0050636	semapv:UnspecifiedMatching
MONDO:0007099	owl:equivalentClass	omim:105200	semapv:UnspecifiedMatching
MONDO:0007100	owl:equivalentClass	DOID:0050638	semapv:UnspecifiedMatching
MONDO:0007100	owl:equivalentClass	omim:105210	semapv:UnspecifiedMatching
MONDO:0007102	owl:equivalentClass	omim:105300	semapv:UnspecifiedMatching
MONDO:0007103	owl:equivalentClass	DOID:0060193	semapv:UnspecifiedMatching
MONDO:0007103	owl:equivalentClass	omim:105400	semapv:UnspecifiedMatching
MONDO:0007104	owl:equivalentClass	omim:105500	semapv:UnspecifiedMatching
MONDO:0007105	owl:equivalentClass	DOID:0060213	semapv:UnspecifiedMatching
MONDO:0007105	owl:equivalentClass	omim:105550	semapv:UnspecifiedMatching
MONDO:0007106	owl:equivalentClass	omim:105563	semapv:UnspecifiedMatching
MONDO:0007107	owl:equivalentClass	omim:105565	semapv:UnspecifiedMatching
MONDO:0007108	owl:equivalentClass	DOID:6126	semapv:UnspecifiedMatching
MONDO:0007108	owl:equivalentClass	omim:105580	semapv:UnspecifiedMatching
MONDO:0007109	owl:equivalentClass	DOID:0111399	semapv:UnspecifiedMatching
MONDO:0007109	owl:equivalentClass	omim:105600	semapv:UnspecifiedMatching
MONDO:0007110	owl:equivalentClass	omim:105650	semapv:UnspecifiedMatching
MONDO:0007111	owl:equivalentClass	omim:105800	semapv:UnspecifiedMatching
MONDO:0007112	owl:equivalentClass	omim:105805	semapv:UnspecifiedMatching
MONDO:0007113	owl:equivalentClass	DOID:1932	semapv:UnspecifiedMatching
MONDO:0007113	owl:equivalentClass	omim:105830	semapv:UnspecifiedMatching
MONDO:0007114	owl:equivalentClass	omim:105835	semapv:UnspecifiedMatching
MONDO:0007115	owl:equivalentClass	omim:106050	semapv:UnspecifiedMatching
MONDO:0007116	owl:equivalentClass	omim:106070	semapv:UnspecifiedMatching
MONDO:0007118	owl:equivalentClass	DOID:0060603	semapv:UnspecifiedMatching
MONDO:0007118	owl:equivalentClass	omim:106190	semapv:UnspecifiedMatching
MONDO:0007120	owl:equivalentClass	omim:106220	semapv:UnspecifiedMatching
MONDO:0007121	owl:equivalentClass	omim:106230	semapv:UnspecifiedMatching
MONDO:0007122	owl:equivalentClass	omim:106240	semapv:UnspecifiedMatching
MONDO:0007123	owl:equivalentClass	omim:106250	semapv:UnspecifiedMatching
MONDO:0007124	owl:equivalentClass	DOID:0090119	semapv:UnspecifiedMatching
MONDO:0007124	owl:equivalentClass	omim:106260	semapv:UnspecifiedMatching
MONDO:0007125	owl:equivalentClass	DOID:0060604	semapv:UnspecifiedMatching
MONDO:0007125	owl:equivalentClass	omim:106280	semapv:UnspecifiedMatching
MONDO:0007126	owl:equivalentClass	DOID:0080603	semapv:UnspecifiedMatching
MONDO:0007126	owl:equivalentClass	omim:106300	semapv:UnspecifiedMatching
MONDO:0007127	owl:equivalentClass	DOID:6652	semapv:UnspecifiedMatching
MONDO:0007128	owl:equivalentClass	omim:106500	semapv:UnspecifiedMatching
MONDO:0007129	owl:equivalentClass	omim:106600	semapv:UnspecifiedMatching
MONDO:0007130	owl:equivalentClass	DOID:4297	semapv:UnspecifiedMatching
MONDO:0007130	owl:equivalentClass	omim:106700	semapv:UnspecifiedMatching
MONDO:0007131	owl:equivalentClass	omim:106750	semapv:UnspecifiedMatching
MONDO:0007132	owl:equivalentClass	omim:106900	semapv:UnspecifiedMatching
MONDO:0007133	owl:equivalentClass	omim:106990	semapv:UnspecifiedMatching
MONDO:0007134	owl:equivalentClass	omim:106995	semapv:UnspecifiedMatching
MONDO:0007135	owl:equivalentClass	DOID:0080084	semapv:UnspecifiedMatching
MONDO:0007135	owl:equivalentClass	omim:107000	semapv:UnspecifiedMatching
MONDO:0007136	owl:equivalentClass	omim:107100	semapv:UnspecifiedMatching
MONDO:0007137	owl:equivalentClass	omim:107200	semapv:UnspecifiedMatching
MONDO:0007138	owl:equivalentClass	DOID:0060605	semapv:UnspecifiedMatching
MONDO:0007138	owl:equivalentClass	omim:107250	semapv:UnspecifiedMatching
MONDO:0007139	owl:equivalentClass	omim:107290	semapv:UnspecifiedMatching
MONDO:0007141	owl:equivalentClass	omim:107440	semapv:UnspecifiedMatching
MONDO:0007142	owl:equivalentClass	DOID:0050887	semapv:UnspecifiedMatching
MONDO:0007143	owl:equivalentClass	omim:107500	semapv:UnspecifiedMatching
MONDO:0007144	owl:equivalentClass	omim:107550	semapv:UnspecifiedMatching
MONDO:0007145	owl:equivalentClass	omim:107600	semapv:UnspecifiedMatching
MONDO:0007147	owl:equivalentClass	DOID:0050848	semapv:UnspecifiedMatching
MONDO:0007147	owl:equivalentClass	omim:107650	semapv:UnspecifiedMatching
MONDO:0007148	owl:equivalentClass	omim:107700	semapv:UnspecifiedMatching
MONDO:0007149	owl:equivalentClass	omim:107750	semapv:UnspecifiedMatching
MONDO:0007150	owl:equivalentClass	DOID:11342	semapv:UnspecifiedMatching
MONDO:0007150	owl:equivalentClass	omim:107800	semapv:UnspecifiedMatching
MONDO:0007151	owl:equivalentClass	omim:107900	semapv:UnspecifiedMatching
MONDO:0007152	owl:equivalentClass	DOID:0110070	semapv:UnspecifiedMatching
MONDO:0007152	owl:equivalentClass	omim:107970	semapv:UnspecifiedMatching
MONDO:0007153	owl:equivalentClass	omim:108000	semapv:UnspecifiedMatching
MONDO:0007154	owl:equivalentClass	DOID:0060688	semapv:UnspecifiedMatching
MONDO:0007154	owl:equivalentClass	omim:108010	semapv:UnspecifiedMatching
MONDO:0007155	owl:equivalentClass	omim:108050	semapv:UnspecifiedMatching
MONDO:0007156	owl:equivalentClass	omim:108100	semapv:UnspecifiedMatching
MONDO:0007157	owl:equivalentClass	DOID:0111597	semapv:UnspecifiedMatching
MONDO:0007157	owl:equivalentClass	omim:108120	semapv:UnspecifiedMatching
MONDO:0007158	owl:equivalentClass	omim:108145	semapv:UnspecifiedMatching
MONDO:0007159	owl:equivalentClass	omim:108200	semapv:UnspecifiedMatching
MONDO:0007160	owl:equivalentClass	omim:108300	semapv:UnspecifiedMatching
MONDO:0007161	owl:equivalentClass	DOID:0070164	semapv:UnspecifiedMatching
MONDO:0007161	owl:equivalentClass	omim:108420	semapv:UnspecifiedMatching
MONDO:0007162	owl:equivalentClass	omim:108450	semapv:UnspecifiedMatching
MONDO:0007163	owl:equivalentClass	DOID:0050990	semapv:UnspecifiedMatching
MONDO:0007163	owl:equivalentClass	omim:108500	semapv:UnspecifiedMatching
MONDO:0007164	owl:equivalentClass	DOID:0050772	semapv:UnspecifiedMatching
MONDO:0007164	owl:equivalentClass	omim:108600	semapv:UnspecifiedMatching
MONDO:0007165	owl:equivalentClass	DOID:0050945	semapv:UnspecifiedMatching
MONDO:0007165	owl:equivalentClass	omim:108650	semapv:UnspecifiedMatching
MONDO:0007166	owl:equivalentClass	omim:108700	semapv:UnspecifiedMatching
MONDO:0007167	owl:equivalentClass	omim:108720	semapv:UnspecifiedMatching
MONDO:0007168	owl:equivalentClass	omim:108721	semapv:UnspecifiedMatching
MONDO:0007169	owl:equivalentClass	omim:108725	semapv:UnspecifiedMatching
MONDO:0007170	owl:equivalentClass	omim:108760	semapv:UnspecifiedMatching
MONDO:0007171	owl:equivalentClass	omim:108770	semapv:UnspecifiedMatching
MONDO:0007172	owl:equivalentClass	DOID:0110106	semapv:UnspecifiedMatching
MONDO:0007172	owl:equivalentClass	omim:108800	semapv:UnspecifiedMatching
MONDO:0007173	owl:equivalentClass	DOID:0110112	semapv:UnspecifiedMatching
MONDO:0007173	owl:equivalentClass	omim:108900	semapv:UnspecifiedMatching
MONDO:0007174	owl:equivalentClass	DOID:13087	semapv:UnspecifiedMatching
MONDO:0007174	owl:equivalentClass	omim:108950	semapv:UnspecifiedMatching
MONDO:0007175	owl:equivalentClass	omim:108980	semapv:UnspecifiedMatching
MONDO:0007176	owl:equivalentClass	DOID:0111228	semapv:UnspecifiedMatching
MONDO:0007176	owl:equivalentClass	omim:108985	semapv:UnspecifiedMatching
MONDO:0007177	owl:equivalentClass	omim:109000	semapv:UnspecifiedMatching
MONDO:0007178	owl:equivalentClass	omim:109050	semapv:UnspecifiedMatching
MONDO:0007179	owl:equivalentClass	omim:109100	semapv:UnspecifiedMatching
MONDO:0007180	owl:equivalentClass	omim:109120	semapv:UnspecifiedMatching
MONDO:0007181	owl:equivalentClass	DOID:0080039	semapv:UnspecifiedMatching
MONDO:0007181	owl:equivalentClass	omim:109130	semapv:UnspecifiedMatching
MONDO:0007182	owl:equivalentClass	DOID:1440	semapv:UnspecifiedMatching
MONDO:0007182	owl:equivalentClass	omim:109150	semapv:UnspecifiedMatching
MONDO:0007183	owl:equivalentClass	omim:109160	semapv:UnspecifiedMatching
MONDO:0007184	owl:equivalentClass	omim:109200	semapv:UnspecifiedMatching
MONDO:0007185	owl:equivalentClass	omim:109300	semapv:UnspecifiedMatching
MONDO:0007186	owl:equivalentClass	DOID:8534	semapv:UnspecifiedMatching
MONDO:0007186	owl:equivalentClass	omim:109350	semapv:UnspecifiedMatching
MONDO:0007187	owl:equivalentClass	DOID:2512	semapv:UnspecifiedMatching
MONDO:0007187	owl:equivalentClass	omim:109400	semapv:UnspecifiedMatching
MONDO:0007188	owl:equivalentClass	omim:109500	semapv:UnspecifiedMatching
MONDO:0007189	owl:equivalentClass	omim:109540	semapv:UnspecifiedMatching
MONDO:0007190	owl:equivalentClass	omim:109543	semapv:UnspecifiedMatching
MONDO:0007191	owl:equivalentClass	DOID:13241	semapv:UnspecifiedMatching
MONDO:0007191	owl:equivalentClass	omim:109650	semapv:UnspecifiedMatching
MONDO:0007192	owl:equivalentClass	omim:109660	semapv:UnspecifiedMatching
MONDO:0007193	owl:equivalentClass	omim:109720	semapv:UnspecifiedMatching
MONDO:0007194	owl:equivalentClass	DOID:0080332	semapv:UnspecifiedMatching
MONDO:0007195	owl:equivalentClass	omim:109740	semapv:UnspecifiedMatching
MONDO:0007197	owl:equivalentClass	DOID:11353	semapv:UnspecifiedMatching
MONDO:0007197	owl:equivalentClass	omim:109820	semapv:UnspecifiedMatching
MONDO:0007198	owl:equivalentClass	omim:109900	semapv:UnspecifiedMatching
MONDO:0007199	owl:equivalentClass	omim:110000	semapv:UnspecifiedMatching
MONDO:0007200	owl:equivalentClass	omim:110050	semapv:UnspecifiedMatching
MONDO:0007201	owl:equivalentClass	DOID:14778	semapv:UnspecifiedMatching
MONDO:0007201	owl:equivalentClass	omim:110100	semapv:UnspecifiedMatching
MONDO:0007202	owl:equivalentClass	omim:110150	semapv:UnspecifiedMatching
MONDO:0007203	owl:equivalentClass	omim:112200	semapv:UnspecifiedMatching
MONDO:0007204	owl:equivalentClass	omim:112240	semapv:UnspecifiedMatching
MONDO:0007205	owl:equivalentClass	omim:112250	semapv:UnspecifiedMatching
MONDO:0007206	owl:equivalentClass	omim:112270	semapv:UnspecifiedMatching
MONDO:0007207	owl:equivalentClass	omim:112300	semapv:UnspecifiedMatching
MONDO:0007208	owl:equivalentClass	DOID:0050680	semapv:UnspecifiedMatching
MONDO:0007208	owl:equivalentClass	omim:112310	semapv:UnspecifiedMatching
MONDO:0007209	owl:equivalentClass	omim:112350	semapv:UnspecifiedMatching
MONDO:0007210	owl:equivalentClass	omim:112370	semapv:UnspecifiedMatching
MONDO:0007211	owl:equivalentClass	DOID:0111247	semapv:UnspecifiedMatching
MONDO:0007211	owl:equivalentClass	omim:112410	semapv:UnspecifiedMatching
MONDO:0007212	owl:equivalentClass	omim:112430	semapv:UnspecifiedMatching
MONDO:0007213	owl:equivalentClass	DOID:0110963	semapv:UnspecifiedMatching
MONDO:0007213	owl:equivalentClass	omim:112440	semapv:UnspecifiedMatching
MONDO:0007214	owl:equivalentClass	DOID:0110962	semapv:UnspecifiedMatching
MONDO:0007214	owl:equivalentClass	omim:112450	semapv:UnspecifiedMatching
MONDO:0007215	owl:equivalentClass	DOID:0110964	semapv:UnspecifiedMatching
MONDO:0007215	owl:equivalentClass	omim:112500	semapv:UnspecifiedMatching
MONDO:0007216	owl:equivalentClass	DOID:0110965	semapv:UnspecifiedMatching
MONDO:0007216	owl:equivalentClass	omim:112600	semapv:UnspecifiedMatching
MONDO:0007217	owl:equivalentClass	DOID:0110966	semapv:UnspecifiedMatching
MONDO:0007217	owl:equivalentClass	omim:112700	semapv:UnspecifiedMatching
MONDO:0007218	owl:equivalentClass	DOID:0110967	semapv:UnspecifiedMatching
MONDO:0007218	owl:equivalentClass	omim:112800	semapv:UnspecifiedMatching
MONDO:0007219	owl:equivalentClass	DOID:0110968	semapv:UnspecifiedMatching
MONDO:0007219	owl:equivalentClass	omim:112910	semapv:UnspecifiedMatching
MONDO:0007220	owl:equivalentClass	DOID:0110969	semapv:UnspecifiedMatching
MONDO:0007220	owl:equivalentClass	omim:113000	semapv:UnspecifiedMatching
MONDO:0007221	owl:equivalentClass	DOID:0110970	semapv:UnspecifiedMatching
MONDO:0007221	owl:equivalentClass	omim:113100	semapv:UnspecifiedMatching
MONDO:0007222	owl:equivalentClass	DOID:0110971	semapv:UnspecifiedMatching
MONDO:0007222	owl:equivalentClass	omim:113200	semapv:UnspecifiedMatching
MONDO:0007223	owl:equivalentClass	DOID:0110972	semapv:UnspecifiedMatching
MONDO:0007223	owl:equivalentClass	omim:113300	semapv:UnspecifiedMatching
MONDO:0007224	owl:equivalentClass	omim:113301	semapv:UnspecifiedMatching
MONDO:0007225	owl:equivalentClass	omim:113310	semapv:UnspecifiedMatching
MONDO:0007226	owl:equivalentClass	omim:113400	semapv:UnspecifiedMatching
MONDO:0007227	owl:equivalentClass	omim:113450	semapv:UnspecifiedMatching
MONDO:0007228	owl:equivalentClass	omim:113470	semapv:UnspecifiedMatching
MONDO:0007229	owl:equivalentClass	omim:113475	semapv:UnspecifiedMatching
MONDO:0007230	owl:equivalentClass	omim:113477	semapv:UnspecifiedMatching
MONDO:0007231	owl:equivalentClass	omim:113480	semapv:UnspecifiedMatching
MONDO:0007232	owl:equivalentClass	omim:113500	semapv:UnspecifiedMatching
MONDO:0007233	owl:equivalentClass	omim:113600	semapv:UnspecifiedMatching
MONDO:0007234	owl:equivalentClass	omim:113610	semapv:UnspecifiedMatching
MONDO:0007235	owl:equivalentClass	DOID:0050691	semapv:UnspecifiedMatching
MONDO:0007235	owl:equivalentClass	omim:113620	semapv:UnspecifiedMatching
MONDO:0007236	owl:equivalentClass	DOID:0111423	semapv:UnspecifiedMatching
MONDO:0007236	owl:equivalentClass	omim:113650	semapv:UnspecifiedMatching
MONDO:0007237	owl:equivalentClass	omim:113670	semapv:UnspecifiedMatching
MONDO:0007239	owl:equivalentClass	DOID:4603	semapv:UnspecifiedMatching
MONDO:0007239	owl:equivalentClass	omim:113800	semapv:UnspecifiedMatching
MONDO:0007240	owl:equivalentClass	DOID:0111074	semapv:UnspecifiedMatching
MONDO:0007240	owl:equivalentClass	omim:113900	semapv:UnspecifiedMatching
MONDO:0007241	owl:equivalentClass	omim:113950	semapv:UnspecifiedMatching
MONDO:0007242	owl:equivalentClass	omim:113960	semapv:UnspecifiedMatching
MONDO:0007243	owl:equivalentClass	DOID:8584	semapv:UnspecifiedMatching
MONDO:0007243	owl:equivalentClass	omim:113970	semapv:UnspecifiedMatching
MONDO:0007244	owl:equivalentClass	DOID:4257	semapv:UnspecifiedMatching
MONDO:0007244	owl:equivalentClass	omim:114000	semapv:UnspecifiedMatching
MONDO:0007245	owl:equivalentClass	omim:114030	semapv:UnspecifiedMatching
MONDO:0007246	owl:equivalentClass	omim:114065	semapv:UnspecifiedMatching
MONDO:0007247	owl:equivalentClass	omim:114100	semapv:UnspecifiedMatching
MONDO:0007248	owl:equivalentClass	omim:114140	semapv:UnspecifiedMatching
MONDO:0007249	owl:equivalentClass	omim:114150	semapv:UnspecifiedMatching
MONDO:0007250	owl:equivalentClass	omim:114200	semapv:UnspecifiedMatching
MONDO:0007251	owl:equivalentClass	DOID:0050463	semapv:UnspecifiedMatching
MONDO:0007251	owl:equivalentClass	omim:114290	semapv:UnspecifiedMatching
MONDO:0007252	owl:equivalentClass	omim:114300	semapv:UnspecifiedMatching
MONDO:0007253	owl:equivalentClass	omim:114450	semapv:UnspecifiedMatching
MONDO:0007254	owl:equivalentClass	DOID:1612	semapv:UnspecifiedMatching
MONDO:0007256	owl:equivalentClass	DOID:684	semapv:UnspecifiedMatching
MONDO:0007256	owl:equivalentClass	omim:114550	semapv:UnspecifiedMatching
MONDO:0007257	owl:equivalentClass	omim:114580	semapv:UnspecifiedMatching
MONDO:0007258	owl:equivalentClass	omim:114600	semapv:UnspecifiedMatching
MONDO:0007259	owl:equivalentClass	omim:114620	semapv:UnspecifiedMatching
MONDO:0007260	owl:equivalentClass	omim:114650	semapv:UnspecifiedMatching
MONDO:0007261	owl:equivalentClass	omim:114700	semapv:UnspecifiedMatching
MONDO:0007264	owl:equivalentClass	omim:115080	semapv:UnspecifiedMatching
MONDO:0007265	owl:equivalentClass	DOID:0111460	semapv:UnspecifiedMatching
MONDO:0007265	owl:equivalentClass	omim:115150	semapv:UnspecifiedMatching
MONDO:0007266	owl:equivalentClass	DOID:0110308	semapv:UnspecifiedMatching
MONDO:0007266	owl:equivalentClass	omim:115195	semapv:UnspecifiedMatching
MONDO:0007267	owl:equivalentClass	DOID:0110309	semapv:UnspecifiedMatching
MONDO:0007267	owl:equivalentClass	omim:115196	semapv:UnspecifiedMatching
MONDO:0007268	owl:equivalentClass	DOID:0110310	semapv:UnspecifiedMatching
MONDO:0007268	owl:equivalentClass	omim:115197	semapv:UnspecifiedMatching
MONDO:0007269	owl:equivalentClass	DOID:0110425	semapv:UnspecifiedMatching
MONDO:0007269	owl:equivalentClass	omim:115200	semapv:UnspecifiedMatching
MONDO:0007270	owl:equivalentClass	DOID:0111425	semapv:UnspecifiedMatching
MONDO:0007270	owl:equivalentClass	omim:115210	semapv:UnspecifiedMatching
MONDO:0007271	owl:equivalentClass	omim:115250	semapv:UnspecifiedMatching
MONDO:0007272	owl:equivalentClass	omim:115300	semapv:UnspecifiedMatching
MONDO:0007273	owl:equivalentClass	omim:115310	semapv:UnspecifiedMatching
MONDO:0007274	owl:equivalentClass	omim:115400	semapv:UnspecifiedMatching
MONDO:0007275	owl:equivalentClass	DOID:12169	semapv:UnspecifiedMatching
MONDO:0007276	owl:equivalentClass	omim:115470	semapv:UnspecifiedMatching
MONDO:0007277	owl:equivalentClass	omim:115645	semapv:UnspecifiedMatching
MONDO:0007278	owl:equivalentClass	DOID:0110227	semapv:UnspecifiedMatching
MONDO:0007278	owl:equivalentClass	omim:115650	semapv:UnspecifiedMatching
MONDO:0007279	owl:equivalentClass	DOID:0110260	semapv:UnspecifiedMatching
MONDO:0007279	owl:equivalentClass	omim:115660	semapv:UnspecifiedMatching
MONDO:0007280	owl:equivalentClass	DOID:0110228	semapv:UnspecifiedMatching
MONDO:0007280	owl:equivalentClass	omim:115665	semapv:UnspecifiedMatching
MONDO:0007281	owl:equivalentClass	DOID:0110234	semapv:UnspecifiedMatching
MONDO:0007281	owl:equivalentClass	omim:115700	semapv:UnspecifiedMatching
MONDO:0007282	owl:equivalentClass	DOID:0110232	semapv:UnspecifiedMatching
MONDO:0007282	owl:equivalentClass	omim:115800	semapv:UnspecifiedMatching
MONDO:0007283	owl:equivalentClass	DOID:0110237	semapv:UnspecifiedMatching
MONDO:0007283	owl:equivalentClass	omim:115900	semapv:UnspecifiedMatching
MONDO:0007284	owl:equivalentClass	DOID:0110240	semapv:UnspecifiedMatching
MONDO:0007284	owl:equivalentClass	omim:116100	semapv:UnspecifiedMatching
MONDO:0007285	owl:equivalentClass	DOID:0110231	semapv:UnspecifiedMatching
MONDO:0007285	owl:equivalentClass	omim:116200	semapv:UnspecifiedMatching
MONDO:0007286	owl:equivalentClass	DOID:0110248	semapv:UnspecifiedMatching
MONDO:0007286	owl:equivalentClass	omim:116300	semapv:UnspecifiedMatching
MONDO:0007287	owl:equivalentClass	DOID:0110241	semapv:UnspecifiedMatching
MONDO:0007287	owl:equivalentClass	omim:116400	semapv:UnspecifiedMatching
MONDO:0007288	owl:equivalentClass	DOID:0110229	semapv:UnspecifiedMatching
MONDO:0007288	owl:equivalentClass	omim:116600	semapv:UnspecifiedMatching
MONDO:0007289	owl:equivalentClass	DOID:0110242	semapv:UnspecifiedMatching
MONDO:0007289	owl:equivalentClass	omim:116700	semapv:UnspecifiedMatching
MONDO:0007290	owl:equivalentClass	DOID:0110255	semapv:UnspecifiedMatching
MONDO:0007290	owl:equivalentClass	omim:116800	semapv:UnspecifiedMatching
MONDO:0007293	owl:equivalentClass	DOID:0110910	semapv:UnspecifiedMatching
MONDO:0007293	owl:equivalentClass	omim:116920	semapv:UnspecifiedMatching
