subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence	comment
DOID:0111666		owl:equivalentClass	MONDO:0009168	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060223		owl:equivalentClass	MONDO:0000716	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79127		owl:equivalentClass	MONDO:0019204	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79384		owl:equivalentClass	MONDO:0019298	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1380		owl:equivalentClass	MONDO:0009045	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:401825		owl:equivalentClass	MONDO:0018420	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:224700		owl:equivalentClass	MONDO:0009144	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2241		owl:equivalentClass	MONDO:0100354	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:175510		owl:equivalentClass	MONDO:0008285	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:602685		owl:equivalentClass	MONDO:0011267	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4977		owl:equivalentClass	MONDO:0019297	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5113		owl:equivalentClass	MONDO:0006873	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:109007		owl:equivalentClass	MONDO:0015225	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:610687		owl:equivalentClass	MONDO:0012538	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:63442		owl:equivalentClass	MONDO:0007114	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:252212		owl:equivalentClass	MONDO:0016757	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2443		owl:equivalentClass	MONDO:0016578	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:46		owl:equivalentClass	MONDO:0007068	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10193		owl:equivalentClass	MONDO:0000967	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:454710		owl:equivalentClass	MONDO:0018688	semapv:UnspecifiedMatching		UNIQUE_2
DOID:472		owl:equivalentClass	MONDO:0003115	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79273		owl:equivalentClass	MONDO:0007369	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:99046		owl:equivalentClass	MONDO:0020388	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4035		owl:equivalentClass	MONDO:0002844	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0040091		owl:equivalentClass	MONDO:0015175	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611126		owl:equivalentClass	MONDO:0012624	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:529970		owl:equivalentClass	MONDO:0035153	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4777		owl:equivalentClass	MONDO:0003133	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617073		owl:equivalentClass	MONDO:0014901	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11031		owl:equivalentClass	MONDO:0001180	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614091		owl:equivalentClass	MONDO:0013569	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608156		owl:equivalentClass	MONDO:0011977	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614485		owl:equivalentClass	MONDO:0013774	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:35737		owl:equivalentClass	MONDO:0018169	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:93220		owl:equivalentClass	MONDO:0019656	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615363		owl:equivalentClass	MONDO:0014148	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12377		owl:equivalentClass	MONDO:0001516	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611879		owl:equivalentClass	MONDO:0012745	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7650		owl:equivalentClass	MONDO:0004318	semapv:UnspecifiedMatching		UNIQUE_2
DOID:885		owl:equivalentClass	MONDO:0004668	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:228012		owl:equivalentClass	MONDO:0016424	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612530		owl:equivalentClass	MONDO:0012927	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98755		owl:equivalentClass	MONDO:0008119	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9910		owl:equivalentClass	MONDO:0004918	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612359		owl:equivalentClass	MONDO:0012878	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:306727		owl:equivalentClass	MONDO:0017647	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79086		owl:equivalentClass	MONDO:0019193	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:103920		owl:equivalentClass	MONDO:0015243	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1460		owl:equivalentClass	MONDO:0015448	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7994		owl:equivalentClass	MONDO:0004423	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618240		owl:equivalentClass	MONDO:0032623	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050202		owl:equivalentClass	MONDO:0017872	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:99748		owl:equivalentClass	MONDO:0020487	semapv:UnspecifiedMatching		UNIQUE_2
DOID:801		owl:equivalentClass	MONDO:0004431	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10125		owl:equivalentClass	MONDO:0000943	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111568		owl:equivalentClass	MONDO:0008652	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5515		owl:equivalentClass	MONDO:0006059	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616267		owl:equivalentClass	MONDO:0014557	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:131880		owl:equivalentClass	MONDO:0007553	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110663		owl:equivalentClass	MONDO:0011088	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3559		owl:equivalentClass	MONDO:0017048	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080572		owl:equivalentClass	MONDO:0014270	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2743		owl:equivalentClass	MONDO:0008130	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:112010		owl:equivalentClass	MONDO:0020624	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:3243		owl:equivalentClass	MONDO:0011959	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5503		owl:equivalentClass	MONDO:0003473	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6654		owl:equivalentClass	MONDO:0003958	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:284324		owl:equivalentClass	MONDO:0012235	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:261650		owl:equivalentClass	MONDO:0009864	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617520		owl:equivalentClass	MONDO:0054593	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611718		owl:equivalentClass	MONDO:0012717	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:637		owl:equivalentClass	MONDO:0007039	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:207110		owl:equivalentClass	MONDO:0016154	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12972		owl:equivalentClass	MONDO:0001607	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:542310		owl:equivalentClass	MONDO:0013803	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:259050		owl:equivalentClass	MONDO:0009798	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12474		owl:equivalentClass	MONDO:0001532	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5127		owl:equivalentClass	MONDO:0003288	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612650		owl:equivalentClass	MONDO:0012979	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:609029		owl:equivalentClass	MONDO:0012176	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:215520		owl:equivalentClass	MONDO:0008985	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2848		owl:equivalentClass	MONDO:0008828	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:300385		owl:equivalentClass	MONDO:0017582	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1918		owl:equivalentClass	MONDO:0016014	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050988		owl:equivalentClass	MONDO:0000563	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:449395		owl:equivalentClass	MONDO:0018671	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7031		owl:equivalentClass	MONDO:0004080	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060728		owl:equivalentClass	MONDO:0800044	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:137245		owl:equivalentClass	MONDO:0007650	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:181440		owl:equivalentClass	MONDO:0008410	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615266		owl:equivalentClass	MONDO:0014102	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5580		owl:equivalentClass	MONDO:0003525	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080362		owl:equivalentClass	MONDO:0019667	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110240		owl:equivalentClass	MONDO:0007284	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:307711		owl:equivalentClass	MONDO:0017669	semapv:UnspecifiedMatching		UNIQUE_2
DOID:8925		owl:equivalentClass	MONDO:0004680	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:603075		owl:equivalentClass	MONDO:0011285	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:212895		owl:equivalentClass	MONDO:0008938	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:607475		owl:equivalentClass	MONDO:0011838	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:132		owl:equivalentClass	MONDO:0015270	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080325		owl:equivalentClass	MONDO:0013199	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:158030		owl:equivalentClass	MONDO:0008010	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060061		owl:equivalentClass	MONDO:0000607	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:99990		owl:equivalentClass	MONDO:0005680	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060272		owl:equivalentClass	MONDO:0011948	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2409		owl:equivalentClass	MONDO:0010851	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070084		owl:equivalentClass	MONDO:0011298	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:735		owl:equivalentClass	MONDO:0019141	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2194		owl:equivalentClass	MONDO:0016351	semapv:UnspecifiedMatching		UNIQUE_2
DOID:2142		owl:equivalentClass	MONDO:0002222	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616255		owl:equivalentClass	MONDO:0014551	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9250		owl:equivalentClass	MONDO:0008708	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:604499		owl:equivalentClass	MONDO:0011470	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12387		owl:equivalentClass	MONDO:0016383	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6857		owl:equivalentClass	MONDO:0004016	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1517		owl:equivalentClass	MONDO:0005694	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110071		owl:equivalentClass	MONDO:0010975	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS220110		owl:equivalentClass	MONDO:0033885	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111657		owl:equivalentClass	MONDO:0013973	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:183444		owl:equivalentClass	MONDO:0026152	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:604432		owl:equivalentClass	MONDO:0011464	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300106		owl:equivalentClass	MONDO:0010248	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:50918		owl:equivalentClass	MONDO:0018864	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110633		owl:equivalentClass	MONDO:0011271	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:300912		owl:equivalentClass	MONDO:0017604	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110417		owl:equivalentClass	MONDO:0010374	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070268		owl:equivalentClass	MONDO:0014790	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615946		owl:equivalentClass	MONDO:0014411	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:90023		owl:equivalentClass	MONDO:0012559	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615751		owl:equivalentClass	MONDO:0014332	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11060		owl:equivalentClass	MONDO:0005918	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14780		owl:equivalentClass	MONDO:0007846	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3911		owl:equivalentClass	MONDO:0008310	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:183678		owl:equivalentClass	MONDO:0011997	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4131		owl:equivalentClass	MONDO:0002885	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111507		owl:equivalentClass	MONDO:0007892	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS607432		owl:equivalentClass	MONDO:0018838	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4310		owl:equivalentClass	MONDO:0006975	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14725		owl:equivalentClass	MONDO:0007988	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:214500		owl:equivalentClass	MONDO:0008963	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:139436		owl:equivalentClass	MONDO:0015347	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:236		owl:equivalentClass	MONDO:0016526	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110538		owl:equivalentClass	MONDO:0013738	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1523		owl:equivalentClass	MONDO:0002035	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:158		owl:equivalentClass	MONDO:0008919	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:117		owl:equivalentClass	MONDO:0007191	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12002		owl:equivalentClass	MONDO:0001418	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618531		owl:equivalentClass	MONDO:0032801	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2089		owl:equivalentClass	MONDO:0009414	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3617		owl:equivalentClass	MONDO:0002712	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:610154		owl:equivalentClass	MONDO:0012421	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:603554		owl:equivalentClass	MONDO:0011338	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:93457		owl:equivalentClass	MONDO:0019713	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS613280		owl:equivalentClass	MONDO:0000214	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613658		owl:equivalentClass	MONDO:0100215	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:247420		owl:equivalentClass	MONDO:0044257	semapv:UnspecifiedMatching		UNIQUE_2
DOID:631		owl:equivalentClass	MONDO:0005546	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:745		owl:equivalentClass	MONDO:0019145	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1325		owl:equivalentClass	MONDO:0001672	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98203		owl:equivalentClass	MONDO:0020065	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:176250		owl:equivalentClass	MONDO:0008299	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14512		owl:equivalentClass	MONDO:0001984	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:600852		owl:equivalentClass	MONDO:0010945	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614866		owl:equivalentClass	MONDO:0013932	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12835		owl:equivalentClass	MONDO:0001590	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1397		owl:equivalentClass	MONDO:0001849	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:183530		owl:equivalentClass	MONDO:0015960	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619484		owl:equivalentClass	MONDO:0030360	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060569		owl:equivalentClass	MONDO:0009406	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:99429		owl:equivalentClass	MONDO:0021023	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:306527		owl:equivalentClass	MONDO:0011090	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12336		owl:equivalentClass	MONDO:0005372	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060864		owl:equivalentClass	MONDO:0012162	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:982		owl:equivalentClass	MONDO:0020064	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:301201		owl:equivalentClass	MONDO:0010522	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:600462		owl:equivalentClass	MONDO:0024553	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3770		owl:equivalentClass	MONDO:0002771	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4322		owl:equivalentClass	MONDO:0006907	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:542		owl:equivalentClass	MONDO:0018898	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98357		owl:equivalentClass	MONDO:0020097	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619003		owl:equivalentClass	MONDO:0033560	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:604451		owl:equivalentClass	MONDO:0011465	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9063		owl:equivalentClass	MONDO:0018181	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:605711		owl:equivalentClass	MONDO:0011582	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10383		owl:equivalentClass	MONDO:0008076	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11055		owl:equivalentClass	MONDO:0005901	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:263665		owl:equivalentClass	MONDO:0016996	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1205		owl:equivalentClass	MONDO:0015249	semapv:UnspecifiedMatching		UNIQUE_2
DOID:734		owl:equivalentClass	MONDO:0004192	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7438		owl:equivalentClass	MONDO:0004222	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616361		owl:equivalentClass	MONDO:0014604	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:312910		owl:equivalentClass	MONDO:0010732	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:99081		owl:equivalentClass	MONDO:0020417	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613312		owl:equivalentClass	MONDO:0013219	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:147480		owl:equivalentClass	MONDO:0007829	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:71528		owl:equivalentClass	MONDO:0010961	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6053		owl:equivalentClass	MONDO:0003751	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS119530		owl:equivalentClass	MONDO:0000358	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:99094		owl:equivalentClass	MONDO:0020427	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:319658		owl:equivalentClass	MONDO:0001071	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611597		owl:equivalentClass	MONDO:0012701	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7907		owl:equivalentClass	MONDO:0004393	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618313		owl:equivalentClass	MONDO:0032670	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619216		owl:equivalentClass	MONDO:0030977	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612304		owl:equivalentClass	MONDO:0012860	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:276061		owl:equivalentClass	MONDO:0028868	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1393		owl:equivalentClass	MONDO:0007301	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:256730		owl:equivalentClass	MONDO:0009744	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:397951		owl:equivalentClass	MONDO:0014273	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2482		owl:equivalentClass	MONDO:0016622	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111671		owl:equivalentClass	MONDO:0009824	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:52428		owl:equivalentClass	MONDO:0011688	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:306446		owl:equivalentClass	MONDO:0017619	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98096		owl:equivalentClass	MONDO:0020044	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5789		owl:equivalentClass	MONDO:0003650	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614486		owl:equivalentClass	MONDO:0013775	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:180139		owl:equivalentClass	MONDO:0015843	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110282		owl:equivalentClass	MONDO:0009683	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613026		owl:equivalentClass	MONDO:0700107	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608814		owl:equivalentClass	MONDO:0012133	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:93338		owl:equivalentClass	MONDO:0008272	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:309297		owl:equivalentClass	MONDO:0009659	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080101		owl:equivalentClass	MONDO:0012929	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0090123		owl:equivalentClass	MONDO:0012084	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615373		owl:equivalentClass	MONDO:0014152	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:607060		owl:equivalentClass	MONDO:0011764	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:329284		owl:equivalentClass	MONDO:0010476	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10200		owl:equivalentClass	MONDO:0000971	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617798		owl:equivalentClass	MONDO:0030919	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:370924		owl:equivalentClass	MONDO:0014271	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11917		owl:equivalentClass	MONDO:0001405	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:247990		owl:equivalentClass	MONDO:0009543	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:272750		owl:equivalentClass	MONDO:0010099	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:93420		owl:equivalentClass	MONDO:0019685	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:420179		owl:equivalentClass	MONDO:0013885	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:216340		owl:equivalentClass	MONDO:0008995	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110657		owl:equivalentClass	MONDO:0014052	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:208593		owl:equivalentClass	MONDO:0016165	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617011		owl:equivalentClass	MONDO:0014863	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10069		owl:equivalentClass	MONDO:0000933	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606071		owl:equivalentClass	MONDO:0011633	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6970		owl:equivalentClass	MONDO:0004055	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615879		owl:equivalentClass	MONDO:0014382	semapv:UnspecifiedMatching		UNIQUE_2
DOID:528		owl:equivalentClass	MONDO:0003366	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4033		owl:equivalentClass	MONDO:0002842	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1895		owl:equivalentClass	MONDO:0007519	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:215800		owl:equivalentClass	MONDO:0008990	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:9		owl:equivalentClass	MONDO:0019525	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14669		owl:equivalentClass	MONDO:0019797	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110818		owl:equivalentClass	MONDO:0014568	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS115210		owl:equivalentClass	MONDO:0016340	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:603448		owl:equivalentClass	MONDO:0035819	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608641		owl:equivalentClass	MONDO:0012083	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618886		owl:equivalentClass	MONDO:0030044	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615342		owl:equivalentClass	MONDO:0014134	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050727		owl:equivalentClass	MONDO:0010162	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:601596		owl:equivalentClass	MONDO:0011113	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615706		owl:equivalentClass	MONDO:0014312	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:603393		owl:equivalentClass	MONDO:0011316	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10250		owl:equivalentClass	MONDO:0005829	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:727		owl:equivalentClass	MONDO:0019124	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9856		owl:equivalentClass	MONDO:0005714	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0040095		owl:equivalentClass	MONDO:0030701	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300829		owl:equivalentClass	MONDO:0010439	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:56965		owl:equivalentClass	MONDO:0100428	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6197		owl:equivalentClass	MONDO:0003800	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111417		owl:equivalentClass	MONDO:0018637	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11752		owl:equivalentClass	MONDO:0017202	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:100981		owl:equivalentClass	MONDO:0015089	semapv:UnspecifiedMatching		UNIQUE_2
DOID:350		owl:equivalentClass	MONDO:0007950	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98543		owl:equivalentClass	MONDO:0020142	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10842		owl:equivalentClass	MONDO:0001137	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10022		owl:equivalentClass	MONDO:0000921	semapv:UnspecifiedMatching		UNIQUE_2
